_key,league,date,reason
2025|LTA N|LOLTMNT02_263200,LTA N,2025-05-10 23:13:29,eligible
2025|LTA N|LOLTMNT02_263222,LTA N,2025-05-11 00:10:15,eligible
2025|LCK|LOLTMNT02_263347,LCK,2025-05-11 06:05:43,eligible
2025|LCK|LOLTMNT02_263369,LCK,2025-05-11 07:10:44,eligible
2025|LPL|12046-12046_game_1,LPL,2025-05-11 07:24:10,not_complete
2025|LCK|LOLTMNT02_263396,LCK,2025-05-11 07:59:03,eligible
2025|LPL|12046-12046_game_2,LPL,2025-05-11 08:18:54,not_complete
2025|LPL|12046-12046_game_3,LPL,2025-05-11 09:10:18,not_complete
2025|LCK|LOLTMNT02_264288,LCK,2025-05-11 09:23:56,eligible
2025|LCK|LOLTMNT02_263459,LCK,2025-05-11 10:14:45,eligible
2025|LPL|12047-12047_game_1,LPL,2025-05-11 10:28:33,not_complete
2025|LPL|12047-12047_game_2,LPL,2025-05-11 11:25:21,not_complete
2025|LPL|12047-12047_game_3,LPL,2025-05-11 12:17:07,not_complete
2025|LPL|12048-12048_game_1,LPL,2025-05-11 13:30:04,not_complete
2025|LPL|12048-12048_game_2,LPL,2025-05-11 14:24:53,not_complete
2025|LEC|LOLTMNT05_130721,LEC,2025-05-11 15:13:45,eligible
2025|LEC|LOLTMNT05_131763,LEC,2025-05-11 16:11:30,eligible
2025|LEC|LOLTMNT05_131765,LEC,2025-05-11 17:22:16,eligible
2025|LEC|LOLTMNT05_130732,LEC,2025-05-11 18:19:31,eligible
2025|LEC|LOLTMNT05_130733,LEC,2025-05-11 19:12:55,eligible
2025|LTA N|LOLTMNT02_264596,LTA N,2025-05-11 20:07:30,eligible
2025|LTA N|LOLTMNT02_264603,LTA N,2025-05-11 20:54:32,eligible
2025|LTA N|LOLTMNT02_263770,LTA N,2025-05-11 21:47:18,eligible
2025|LTA N|LOLTMNT02_263775,LTA N,2025-05-11 22:38:25,eligible
2025|LPL|12049-12049_game_1,LPL,2025-05-12 09:23:06,not_complete
2025|LPL|12049-12049_game_2,LPL,2025-05-12 10:18:39,not_complete
2025|LPL|12050-12050_game_1,LPL,2025-05-12 11:32:20,not_complete
2025|LPL|12050-12050_game_2,LPL,2025-05-12 12:33:31,not_complete
2025|LEC|LOLTMNT05_130766,LEC,2025-05-12 15:07:44,eligible
2025|LEC|LOLTMNT05_131798,LEC,2025-05-12 15:57:46,eligible
2025|LEC|LOLTMNT05_131801,LEC,2025-05-12 16:51:21,eligible
2025|LEC|LOLTMNT05_131808,LEC,2025-05-12 17:43:15,eligible
2025|LPL|12051-12051_game_1,LPL,2025-05-13 09:18:18,not_complete
2025|LPL|12051-12051_game_2,LPL,2025-05-13 10:20:10,not_complete
2025|LPL|12051-12051_game_3,LPL,2025-05-13 11:12:19,not_complete
2025|LPL|12052-12052_game_1,LPL,2025-05-13 12:27:51,not_complete
2025|LPL|12052-12052_game_2,LPL,2025-05-13 13:19:33,not_complete
2025|LEC|LOLTMNT05_131854,LEC,2025-05-13 18:08:09,eligible
2025|LCK|LOLTMNT02_265983,LCK,2025-05-14 08:04:35,eligible
2025|LCK|LOLTMNT02_265989,LCK,2025-05-14 08:57:26,eligible
2025|LPL|12053-12053_game_1,LPL,2025-05-14 09:18:47,not_complete
2025|LCK|LOLTMNT02_265995,LCK,2025-05-14 09:46:11,eligible
2025|LPL|12053-12053_game_2,LPL,2025-05-14 10:28:33,not_complete
2025|LCK|LOLTMNT02_266810,LCK,2025-05-14 10:57:54,eligible
2025|LPL|12054-12054_game_1,LPL,2025-05-14 11:46:04,not_complete
2025|LCK|LOLTMNT02_267069,LCK,2025-05-14 12:02:24,eligible
2025|LPL|12054-12054_game_2,LPL,2025-05-14 12:35:00,not_complete
2025|LCK|LOLTMNT02_267104,LCK,2025-05-14 13:03:21,eligible
2025|LCK|LOLTMNT02_268237,LCK,2025-05-15 08:06:53,eligible
2025|LCK|LOLTMNT02_268242,LCK,2025-05-15 09:01:56,eligible
2025|LPL|12055-12055_game_1,LPL,2025-05-15 09:23:22,not_complete
2025|LCK|LOLTMNT02_268252,LCK,2025-05-15 09:54:38,eligible
2025|LPL|12055-12055_game_2,LPL,2025-05-15 10:15:49,not_complete
2025|LCK|LOLTMNT02_268294,LCK,2025-05-15 11:18:14,eligible
2025|LPL|12055-12055_game_3,LPL,2025-05-15 11:24:09,not_complete
2025|LCK|LOLTMNT02_268312,LCK,2025-05-15 12:18:56,eligible
2025|LPL|12056-12056_game_1,LPL,2025-05-15 12:43:50,not_complete
2025|LCK|LOLTMNT02_268334,LCK,2025-05-15 13:15:17,eligible
2025|LPL|12056-12056_game_2,LPL,2025-05-15 13:35:55,not_complete
2025|LCK|LOLTMNT02_268539,LCK,2025-05-16 08:07:23,eligible
2025|LCK|LOLTMNT02_267792,LCK,2025-05-16 09:02:03,eligible
2025|LPL|12057-12057_game_1,LPL,2025-05-16 09:18:58,not_complete
2025|LPL|12057-12057_game_2,LPL,2025-05-16 10:12:23,not_complete
2025|LCK|LOLTMNT02_267812,LCK,2025-05-16 10:15:50,eligible
2025|LCK|LOLTMNT02_267818,LCK,2025-05-16 11:02:23,eligible
2025|LPL|12058-12058_game_1,LPL,2025-05-16 11:26:07,not_complete
2025|LPL|12058-12058_game_2,LPL,2025-05-16 12:27:25,not_complete
2025|LCK|LOLTMNT02_267967,LCK,2025-05-17 06:06:29,eligible
2025|LCK|LOLTMNT02_267969,LCK,2025-05-17 06:58:31,eligible
2025|LCK|LOLTMNT02_268713,LCK,2025-05-17 07:47:44,eligible
2025|LCK|LOLTMNT02_268769,LCK,2025-05-17 09:01:31,eligible
2025|LPL|12059-12059_game_1,LPL,2025-05-17 09:22:23,not_complete
2025|LCK|LOLTMNT02_268811,LCK,2025-05-17 09:53:30,eligible
2025|LPL|12059-12059_game_2,LPL,2025-05-17 10:15:47,not_complete
2025|LCK|LOLTMNT02_269084,LCK,2025-05-17 10:41:19,eligible
2025|LPL|12060-12060_game_1,LPL,2025-05-17 11:40:13,not_complete
2025|LPL|12060-12060_game_2,LPL,2025-05-17 12:35:04,not_complete
2025|LTA N|LOLTMNT06_120185,LTA N,2025-05-17 20:08:05,eligible
2025|LTA N|LOLTMNT06_120186,LTA N,2025-05-17 20:53:29,eligible
2025|LTA N|LOLTMNT06_121176,LTA N,2025-05-17 21:42:44,eligible
2025|LTA N|LOLTMNT06_121177,LTA N,2025-05-17 22:41:24,eligible
2025|LTA N|LOLTMNT06_121179,LTA N,2025-05-17 23:30:37,eligible
2025|LCK|LOLTMNT02_269294,LCK,2025-05-18 06:04:32,eligible
2025|LCK|LOLTMNT02_270047,LCK,2025-05-18 07:02:00,eligible
2025|LCK|LOLTMNT02_269313,LCK,2025-05-18 08:21:01,eligible
2025|LCK|LOLTMNT02_270074,LCK,2025-05-18 09:22:19,eligible
2025|LPL|12061-12061_game_1,LPL,2025-05-18 09:23:03,not_complete
2025|LPL|12061-12061_game_2,LPL,2025-05-18 10:13:57,not_complete
2025|LPL|12061-12061_game_3,LPL,2025-05-18 11:03:50,not_complete
2025|LPL|12062-12062_game_1,LPL,2025-05-18 12:18:32,not_complete
2025|LPL|12062-12062_game_2,LPL,2025-05-18 13:12:14,not_complete
2025|LTA N|LOLTMNT06_120292,LTA N,2025-05-18 20:07:53,eligible
2025|LTA N|LOLTMNT06_120293,LTA N,2025-05-18 20:55:35,eligible
2025|LTA N|LOLTMNT06_120302,LTA N,2025-05-18 21:53:10,eligible
2025|LTA N|LOLTMNT06_120304,LTA N,2025-05-18 22:38:41,eligible
2025|LPL|12063-12063_game_1,LPL,2025-05-19 09:21:06,not_complete
2025|LPL|12063-12063_game_2,LPL,2025-05-19 10:19:56,not_complete
2025|LPL|12064-12064_game_1,LPL,2025-05-19 11:35:36,not_complete
2025|LPL|12064-12064_game_2,LPL,2025-05-19 12:29:53,not_complete
2025|LPL|12065-12065_game_1,LPL,2025-05-20 09:23:51,not_complete
2025|LPL|12065-12065_game_2,LPL,2025-05-20 10:27:00,not_complete
2025|LPL|12066-12066_game_1,LPL,2025-05-20 11:54:23,not_complete
2025|LPL|12066-12066_game_2,LPL,2025-05-20 12:49:30,not_complete
2025|LCK|LOLTMNT03_241129,LCK,2025-05-21 08:06:27,eligible
2025|LCK|LOLTMNT03_241144,LCK,2025-05-21 08:57:00,eligible
2025|LPL|12067-12067_game_1,LPL,2025-05-21 09:21:59,not_complete
2025|LCK|LOLTMNT03_241162,LCK,2025-05-21 10:07:37,eligible
2025|LPL|12067-12067_game_2,LPL,2025-05-21 10:26:48,not_complete
2025|LCK|LOLTMNT03_241226,LCK,2025-05-21 11:23:37,eligible
2025|LPL|12068-12068_game_1,LPL,2025-05-21 11:37:36,not_complete
2025|LCK|LOLTMNT03_240814,LCK,2025-05-21 12:20:07,eligible
2025|LPL|12068-12068_game_2,LPL,2025-05-21 12:31:27,not_complete
2025|LPL|12068-12068_game_3,LPL,2025-05-21 13:25:25,not_complete
2025|LCK|LOLTMNT03_242206,LCK,2025-05-22 08:07:11,eligible
2025|LCK|LOLTMNT03_242218,LCK,2025-05-22 08:56:33,eligible
2025|LPL|12069-12069_game_1,LPL,2025-05-22 09:21:14,not_complete
2025|LPL|12069-12069_game_2,LPL,2025-05-22 10:10:36,not_complete
2025|LCK|LOLTMNT03_241674,LCK,2025-05-22 10:12:41,eligible
2025|LCK|LOLTMNT03_242254,LCK,2025-05-22 11:01:39,eligible
2025|LPL|12070-12070_game_1,LPL,2025-05-22 11:31:05,not_complete
2025|LPL|12070-12070_game_2,LPL,2025-05-22 12:29:00,not_complete
2025|LCK|LOLTMNT03_243096,LCK,2025-05-23 08:07:24,eligible
2025|LCK|LOLTMNT03_242638,LCK,2025-05-23 08:55:39,eligible
2025|LCK|LOLTMNT03_243145,LCK,2025-05-23 10:20:15,eligible
2025|LCK|LOLTMNT03_243166,LCK,2025-05-23 11:16:42,eligible
2025|LCK|LOLTMNT03_242726,LCK,2025-05-23 12:06:13,eligible
2025|LCK|LOLTMNT03_244183,LCK,2025-05-24 06:04:59,eligible
2025|LCK|LOLTMNT03_243654,LCK,2025-05-24 06:57:37,eligible
2025|LCK|LOLTMNT03_243679,LCK,2025-05-24 07:49:35,eligible
2025|LCK|LOLTMNT03_244289,LCK,2025-05-24 09:07:30,eligible
2025|LPL|12423-12423_game_1,LPL,2025-05-24 09:13:08,not_complete
2025|LCK|LOLTMNT03_243757,LCK,2025-05-24 09:55:14,eligible
2025|LPL|12423-12423_game_2,LPL,2025-05-24 10:12:33,not_complete
2025|LPL|12423-12423_game_3,LPL,2025-05-24 11:15:11,not_complete
2025|LEC|LOLTMNT06_121629,LEC,2025-05-24 15:09:25,eligible
2025|LEC|LOLTMNT06_120664,LEC,2025-05-24 15:58:13,eligible
2025|LEC|LOLTMNT06_121630,LEC,2025-05-24 16:46:47,eligible
2025|LEC|LOLTMNT06_121631,LEC,2025-05-24 17:41:57,eligible
2025|LTA N|LOLTMNT03_244742,LTA N,2025-05-24 20:07:34,eligible
2025|LTA N|LOLTMNT03_245193,LTA N,2025-05-24 20:55:59,eligible
2025|LTA N|LOLTMNT03_245211,LTA N,2025-05-24 22:05:34,eligible
2025|LCK|LOLTMNT03_245295,LCK,2025-05-25 06:04:05,eligible
2025|LCK|LOLTMNT03_244865,LCK,2025-05-25 06:59:30,eligible
2025|LCK|LOLTMNT03_245333,LCK,2025-05-25 07:47:29,eligible
2025|LCK|LOLTMNT03_244928,LCK,2025-05-25 09:10:27,eligible
2025|LPL|12424-12424_game_1,LPL,2025-05-25 09:12:59,not_complete
2025|LCK|LOLTMNT03_244951,LCK,2025-05-25 10:01:46,eligible
2025|LPL|12424-12424_game_2,LPL,2025-05-25 10:02:34,not_complete
2025|LPL|12424-12424_game_3,LPL,2025-05-25 10:54:05,not_complete
2025|LCK|LOLTMNT03_244968,LCK,2025-05-25 11:00:15,eligible
2025|LPL|12424-12424_game_4,LPL,2025-05-25 11:45:31,not_complete
2025|LPL|12424-12424_game_5,LPL,2025-05-25 12:52:50,not_complete
2025|LEC|LOLTMNT06_120697,LEC,2025-05-25 15:08:50,eligible
2025|LEC|LOLTMNT06_121661,LEC,2025-05-25 16:00:56,eligible
2025|LEC|LOLTMNT06_121662,LEC,2025-05-25 17:02:36,eligible
2025|LEC|LOLTMNT06_120702,LEC,2025-05-25 17:58:24,eligible
2025|LEC|LOLTMNT06_121664,LEC,2025-05-25 18:55:37,eligible
2025|LTA N|LOLTMNT03_245676,LTA N,2025-05-25 20:09:28,eligible
2025|LTA N|LOLTMNT03_245686,LTA N,2025-05-25 21:01:41,eligible
2025|LTA N|LOLTMNT03_246244,LTA N,2025-05-25 21:52:08,eligible
2025|LPL|12425-12425_game_1,LPL,2025-05-26 09:13:19,not_complete
2025|LPL|12425-12425_game_2,LPL,2025-05-26 10:12:45,not_complete
2025|LPL|12425-12425_game_3,LPL,2025-05-26 11:04:42,not_complete
2025|LPL|12425-12425_game_4,LPL,2025-05-26 11:54:41,not_complete
2025|LEC|LOLTMNT06_120738,LEC,2025-05-26 15:09:11,eligible
2025|LEC|LOLTMNT06_121704,LEC,2025-05-26 16:01:51,eligible
2025|LEC|LOLTMNT06_121705,LEC,2025-05-26 17:06:57,eligible
2025|LEC|LOLTMNT06_121707,LEC,2025-05-26 18:02:13,eligible
2025|LPL|12426-12426_game_1,LPL,2025-05-27 09:12:26,not_complete
2025|VCS|LOLTMNT03_247231,VCS,2025-05-27 10:09:11,eligible
2025|LPL|12426-12426_game_2,LPL,2025-05-27 10:13:49,not_complete
2025|VCS|LOLTMNT03_246808,VCS,2025-05-27 11:01:23,eligible
2025|LPL|12426-12426_game_3,LPL,2025-05-27 11:05:18,not_complete
2025|VCS|LOLTMNT03_246855,VCS,2025-05-27 11:46:08,eligible
2025|VCS|LOLTMNT03_246889,VCS,2025-05-27 12:34:41,eligible
2025|LCK|LOLTMNT03_248140,LCK,2025-05-28 08:03:32,eligible
2025|LCK|LOLTMNT03_248153,LCK,2025-05-28 09:00:47,eligible
2025|LCK|LOLTMNT03_247772,LCK,2025-05-28 09:51:09,eligible
2025|VCS|LOLTMNT03_248197,VCS,2025-05-28 10:07:05,eligible
2025|VCS|LOLTMNT03_248247,VCS,2025-05-28 11:00:37,eligible
2025|LCK|LOLTMNT03_248249,LCK,2025-05-28 11:13:02,eligible
2025|LCK|LOLTMNT03_250029,LCK,2025-05-28 12:09:20,eligible
2025|VCS|LOLTMNT03_250050,VCS,2025-05-28 12:18:28,eligible
2025|VCS|LOLTMNT03_250093,VCS,2025-05-28 13:55:41,eligible
2025|VCS|LOLTMNT03_251051,VCS,2025-05-28 14:44:29,eligible
2025|LCK|LOLTMNT03_250487,LCK,2025-05-29 08:06:13,eligible
2025|LCK|LOLTMNT03_251392,LCK,2025-05-29 09:05:43,eligible
2025|VCS|LOLTMNT03_251427,VCS,2025-05-29 10:07:02,eligible
2025|LCK|LOLTMNT03_250553,LCK,2025-05-29 10:13:03,eligible
2025|VCS|LOLTMNT03_251451,VCS,2025-05-29 10:54:34,eligible
2025|LCK|LOLTMNT03_251520,LCK,2025-05-29 11:54:37,eligible
2025|VCS|LOLTMNT03_251534,VCS,2025-05-29 12:00:26,eligible
2025|LCK|LOLTMNT03_251552,LCK,2025-05-29 12:41:11,eligible
2025|VCS|LOLTMNT03_250691,VCS,2025-05-29 12:58:19,eligible
2025|LCK|LOLTMNT03_250721,LCK,2025-05-29 13:33:57,eligible
2025|VCS|LOLTMNT03_251585,VCS,2025-05-29 13:42:18,eligible
2025|LCK|LOLTMNT03_251983,LCK,2025-05-30 08:06:20,eligible
2025|LCK|LOLTMNT03_251998,LCK,2025-05-30 08:56:17,eligible
2025|LCK|LOLTMNT03_253051,LCK,2025-05-30 10:17:54,eligible
2025|LCK|LOLTMNT03_252111,LCK,2025-05-30 11:22:37,eligible
2025|LCK|LOLTMNT03_252143,LCK,2025-05-30 12:17:09,eligible
2025|LCK|LOLTMNT03_253463,LCK,2025-05-31 06:05:53,eligible
2025|LPL|12427-12427_game_1,LPL,2025-05-31 06:22:44,not_complete
2025|LCK|LOLTMNT03_252517,LCK,2025-05-31 06:59:05,eligible
2025|LPL|12427-12427_game_2,LPL,2025-05-31 07:10:55,not_complete
2025|LPL|12427-12427_game_3,LPL,2025-05-31 08:02:56,not_complete
2025|LCK|LOLTMNT03_252540,LCK,2025-05-31 08:16:20,eligible
2025|LPL|12427-12427_game_4,LPL,2025-05-31 08:55:52,not_complete
2025|LCK|LOLTMNT03_253497,LCK,2025-05-31 09:12:30,eligible
2025|LPL|12428-12428_game_1,LPL,2025-05-31 10:18:11,not_complete
2025|LPL|12428-12428_game_2,LPL,2025-05-31 11:11:00,not_complete
2025|LPL|12428-12428_game_3,LPL,2025-05-31 12:13:37,not_complete
2025|LEC|LOLTMNT06_122265,LEC,2025-05-31 15:08:33,eligible
2025|LEC|LOLTMNT06_122266,LEC,2025-05-31 16:05:21,eligible
2025|LEC|LOLTMNT06_123271,LEC,2025-05-31 16:59:13,eligible
2025|LEC|LOLTMNT06_122267,LEC,2025-05-31 17:52:53,eligible
2025|LTA N|LOLTMNT01_246368,LTA N,2025-05-31 20:08:28,eligible
2025|LTA N|LOLTMNT01_245414,LTA N,2025-05-31 20:57:54,eligible
2025|LTA N|LOLTMNT01_245425,LTA N,2025-05-31 22:01:45,eligible
2025|LTA N|LOLTMNT01_245435,LTA N,2025-05-31 22:47:04,eligible
2025|LCK|LOLTMNT03_253707,LCK,2025-06-01 06:05:16,eligible
2025|LPL|12429-12429_game_1,LPL,2025-06-01 06:12:53,not_complete
2025|LCK|LOLTMNT03_253709,LCK,2025-06-01 06:54:26,eligible
2025|LPL|12429-12429_game_2,LPL,2025-06-01 07:02:47,not_complete
2025|LPL|12429-12429_game_3,LPL,2025-06-01 07:57:31,not_complete
2025|LCK|LOLTMNT03_252905,LCK,2025-06-01 08:07:40,eligible
2025|LCK|LOLTMNT03_253750,LCK,2025-06-01 09:00:11,eligible
2025|LPL|12430-12430_game_1,LPL,2025-06-01 09:19:24,not_complete
2025|LCK|LOLTMNT03_252965,LCK,2025-06-01 09:49:07,eligible
2025|LPL|12430-12430_game_2,LPL,2025-06-01 10:13:08,not_complete
2025|LPL|12430-12430_game_3,LPL,2025-06-01 11:17:00,not_complete
2025|LPL|12430-12430_game_4,LPL,2025-06-01 12:15:55,not_complete
2025|LPL|12430-12430_game_5,LPL,2025-06-01 13:41:33,not_complete
2025|LEC|LOLTMNT06_122354,LEC,2025-06-01 15:08:14,eligible
2025|LEC|LOLTMNT06_123341,LEC,2025-06-01 16:22:30,eligible
2025|LEC|LOLTMNT06_122355,LEC,2025-06-01 17:24:12,eligible
2025|LEC|LOLTMNT06_123342,LEC,2025-06-01 18:16:17,eligible
2025|LTA N|LOLTMNT01_245611,LTA N,2025-06-01 20:07:56,eligible
2025|LTA N|LOLTMNT01_245618,LTA N,2025-06-01 21:14:08,eligible
2025|LTA N|LOLTMNT01_245629,LTA N,2025-06-01 22:06:16,eligible
2025|LPL|12431-12431_game_1,LPL,2025-06-02 09:14:46,not_complete
2025|LPL|12431-12431_game_2,LPL,2025-06-02 10:06:45,not_complete
2025|LPL|12431-12431_game_3,LPL,2025-06-02 11:03:03,not_complete
2025|LEC|LOLTMNT06_122364,LEC,2025-06-02 15:08:07,eligible
2025|LEC|LOLTMNT06_122365,LEC,2025-06-02 16:02:53,eligible
2025|LEC|LOLTMNT06_122368,LEC,2025-06-02 16:50:00,eligible
2025|LPL|12432-12432_game_1,LPL,2025-06-03 09:17:15,not_complete
2025|VCS|LOLTMNT03_254228,VCS,2025-06-03 10:05:32,eligible
2025|LPL|12432-12432_game_2,LPL,2025-06-03 10:13:12,not_complete
2025|VCS|LOLTMNT03_254234,VCS,2025-06-03 10:54:33,eligible
2025|LPL|12432-12432_game_3,LPL,2025-06-03 11:12:38,not_complete
2025|VCS|LOLTMNT03_255004,VCS,2025-06-03 11:49:55,eligible
2025|LPL|12432-12432_game_4,LPL,2025-06-03 12:07:45,not_complete
2025|VCS|LOLTMNT03_255021,VCS,2025-06-03 12:49:27,eligible
2025|VCS|LOLTMNT03_254276,VCS,2025-06-03 13:37:29,eligible
2025|LCK|LOLTMNT03_255081,LCK,2025-06-04 08:08:19,eligible
2025|LCK|LOLTMNT03_255086,LCK,2025-06-04 09:11:25,eligible
2025|LPL|12433-12433_game_1,LPL,2025-06-04 09:13:56,not_complete
2025|LPL|12433-12433_game_2,LPL,2025-06-04 10:05:26,not_complete
2025|VCS|LOLTMNT03_255112,VCS,2025-06-04 10:06:31,eligible
2025|LCK|LOLTMNT03_254398,LCK,2025-06-04 10:08:43,eligible
2025|VCS|LOLTMNT03_254400,VCS,2025-06-04 11:01:30,eligible
2025|LPL|12433-12433_game_3,LPL,2025-06-04 11:02:20,not_complete
2025|LPL|12433-12433_game_4,LPL,2025-06-04 11:52:57,not_complete
2025|VCS|LOLTMNT03_254416,VCS,2025-06-04 12:05:37,eligible
2025|LPL|12433-12433_game_5,LPL,2025-06-04 12:58:40,not_complete
2025|VCS|LOLTMNT03_254427,VCS,2025-06-04 13:04:15,eligible
2025|VCS|LOLTMNT03_254434,VCS,2025-06-04 13:52:51,eligible
2025|LPL|12434-12434_game_1,LPL,2025-06-05 09:13:17,not_complete
2025|VCS|LOLTMNT03_255230,VCS,2025-06-05 10:06:12,eligible
2025|LPL|12434-12434_game_2,LPL,2025-06-05 10:06:47,not_complete
2025|VCS|LOLTMNT03_255234,VCS,2025-06-05 10:50:09,eligible
2025|LPL|12434-12434_game_3,LPL,2025-06-05 10:56:15,not_complete
2025|LPL|12434-12434_game_4,LPL,2025-06-05 11:51:22,not_complete
2025|LCK|LOLTMNT01_250089,LCK,2025-06-07 06:06:28,eligible
2025|LCK|LOLTMNT01_249121,LCK,2025-06-07 07:16:41,eligible
2025|LCK|LOLTMNT01_249126,LCK,2025-06-07 08:07:34,eligible
2025|LPL|12435-12435_game_1,LPL,2025-06-07 09:13:36,not_complete
2025|LPL|12435-12435_game_2,LPL,2025-06-07 10:13:10,not_complete
2025|LPL|12435-12435_game_3,LPL,2025-06-07 11:06:49,not_complete
2025|LPL|12435-12435_game_4,LPL,2025-06-07 12:04:26,not_complete
2025|LEC|LOLTMNT06_122390,LEC,2025-06-07 15:09:59,eligible
2025|LEC|LOLTMNT06_122394,LEC,2025-06-07 16:02:13,eligible
2025|LEC|LOLTMNT06_123396,LEC,2025-06-07 17:01:12,eligible
2025|LEC|LOLTMNT06_122396,LEC,2025-06-07 17:49:22,eligible
2025|LEC|LOLTMNT06_123397,LEC,2025-06-07 18:35:43,eligible
2025|LTA N|LOLTMNT01_249362,LTA N,2025-06-07 20:06:56,eligible
2025|LTA N|LOLTMNT01_249384,LTA N,2025-06-07 21:02:25,eligible
2025|LTA N|LOLTMNT01_249398,LTA N,2025-06-07 21:50:27,eligible
2025|LTA N|LOLTMNT01_249414,LTA N,2025-06-07 22:46:36,eligible
2025|LTA N|LOLTMNT01_249428,LTA N,2025-06-07 23:33:00,eligible
2025|LCK|LOLTMNT01_249476,LCK,2025-06-08 06:07:06,eligible
2025|LCK|LOLTMNT01_250305,LCK,2025-06-08 06:57:09,eligible
2025|LCK|LOLTMNT01_250311,LCK,2025-06-08 07:46:53,eligible
2025|LPL|12436-12436_game_1,LPL,2025-06-08 09:13:22,not_complete
2025|LPL|12436-12436_game_2,LPL,2025-06-08 10:04:55,not_complete
2025|LPL|12436-12436_game_3,LPL,2025-06-08 10:53:18,not_complete
2025|LPL|12436-12436_game_4,LPL,2025-06-08 11:46:19,not_complete
2025|LPL|12436-12436_game_5,LPL,2025-06-08 12:58:31,not_complete
2025|LEC|LOLTMNT06_123414,LEC,2025-06-08 15:13:24,eligible
2025|LEC|LOLTMNT06_122412,LEC,2025-06-08 16:15:01,eligible
2025|LEC|LOLTMNT06_123415,LEC,2025-06-08 17:13:16,eligible
2025|LEC|LOLTMNT06_122413,LEC,2025-06-08 18:09:12,eligible
2025|LTA N|LOLTMNT01_250506,LTA N,2025-06-08 20:09:09,eligible
2025|LTA N|LOLTMNT01_250511,LTA N,2025-06-08 21:02:16,eligible
2025|LTA N|LOLTMNT01_249686,LTA N,2025-06-08 22:15:23,eligible
2025|LTA N|LOLTMNT01_249694,LTA N,2025-06-08 23:09:04,eligible
2025|LPL|12437-12437_game_1,LPL,2025-06-09 09:18:03,not_complete
2025|LPL|12437-12437_game_2,LPL,2025-06-09 10:12:39,not_complete
2025|LPL|12437-12437_game_3,LPL,2025-06-09 11:03:38,not_complete
2025|LPL|12437-12437_game_4,LPL,2025-06-09 11:53:47,not_complete
2025|LPL|12437-12437_game_5,LPL,2025-06-09 13:00:41,not_complete
2025|LPL|12438-12438_game_1,LPL,2025-06-11 09:15:52,not_complete
2025|LPL|12438-12438_game_2,LPL,2025-06-11 10:24:05,not_complete
2025|LPL|12438-12438_game_3,LPL,2025-06-11 11:13:24,not_complete
2025|VCS|LOLTMNT01_251388,VCS,2025-06-12 10:04:53,eligible
2025|VCS|LOLTMNT01_252222,VCS,2025-06-12 10:51:03,eligible
2025|VCS|LOLTMNT01_251429,VCS,2025-06-12 11:49:24,eligible
2025|VCS|LOLTMNT01_251452,VCS,2025-06-12 13:00:21,eligible
2025|VCS|LOLTMNT01_251464,VCS,2025-06-12 13:55:52,eligible
2025|LCK|LOLTMNT01_251602,LCK,2025-06-13 08:18:23,eligible
2025|LPL|12439-12439_game_1,LPL,2025-06-13 09:16:33,not_complete
2025|LCK|LOLTMNT01_252424,LCK,2025-06-13 09:32:05,eligible
2025|VCS|LOLTMNT01_251624,VCS,2025-06-13 10:07:20,eligible
2025|LPL|12439-12439_game_2,LPL,2025-06-13 10:14:46,not_complete
2025|LCK|LOLTMNT01_252430,LCK,2025-06-13 10:26:58,eligible
2025|VCS|LOLTMNT01_252433,VCS,2025-06-13 10:53:23,eligible
2025|LPL|12439-12439_game_3,LPL,2025-06-13 11:13:08,not_complete
2025|LCK|LOLTMNT01_252434,LCK,2025-06-13 11:19:23,eligible
2025|VCS|LOLTMNT01_251647,VCS,2025-06-13 11:58:37,eligible
2025|LPL|12439-12439_game_4,LPL,2025-06-13 12:08:10,not_complete
2025|LCK|LOLTMNT01_252445,LCK,2025-06-13 12:18:27,eligible
2025|VCS|LOLTMNT01_251652,VCS,2025-06-13 12:56:36,eligible
2025|LCK|LOLTMNT01_252598,LCK,2025-06-14 06:20:04,eligible
2025|LCK|LOLTMNT01_252614,LCK,2025-06-14 07:41:08,eligible
2025|LCK|LOLTMNT01_252626,LCK,2025-06-14 08:38:50,eligible
2025|LPL|12440-12440_game_1,LPL,2025-06-14 09:19:04,not_complete
2025|LCK|LOLTMNT01_251863,LCK,2025-06-14 09:34:19,eligible
2025|VCS|LOLTMNT01_252641,VCS,2025-06-14 10:06:46,eligible
2025|LPL|12440-12440_game_2,LPL,2025-06-14 10:11:18,not_complete
2025|VCS|LOLTMNT01_252642,VCS,2025-06-14 11:01:19,eligible
2025|LPL|12440-12440_game_3,LPL,2025-06-14 11:14:06,not_complete
2025|VCS|LOLTMNT01_251882,VCS,2025-06-14 12:15:45,eligible
2025|LPL|12440-12440_game_4,LPL,2025-06-14 12:20:57,not_complete
2025|VCS|LOLTMNT01_252663,VCS,2025-06-14 13:00:34,eligible
2025|LTA N|LOLTMNT01_252738,LTA N,2025-06-14 20:12:24,eligible
2025|LTA N|LOLTMNT01_252741,LTA N,2025-06-14 21:04:34,eligible
2025|LTA N|LOLTMNT01_252745,LTA N,2025-06-14 21:50:18,eligible
2025|LCK|LOLTMNT01_252766,LCK,2025-06-15 06:17:37,eligible
2025|LCK|LOLTMNT01_253007,LCK,2025-06-15 07:20:05,eligible
