_key,league,date,reason
2023|LCK|ESPORTSTMNT01_3324649,LCK,2023-03-17 10:56:11,eligible
2023|LCK|ESPORTSTMNT01_3325624,LCK,2023-03-17 11:53:02,eligible
2023|LCK|ESPORTSTMNT01_3325832,LCK,2023-03-18 06:08:25,eligible
2023|LCK|ESPORTSTMNT01_3325855,LCK,2023-03-18 07:00:48,eligible
2023|LCK|ESPORTSTMNT01_3325862,LCK,2023-03-18 07:55:47,eligible
2023|LCK|ESPORTSTMNT01_3324928,LCK,2023-03-18 09:58:08,eligible
2023|LCK|ESPORTSTMNT01_3326924,LCK,2023-03-18 10:47:54,eligible
2023|LCK|ESPORTSTMNT01_3327201,LCK,2023-03-19 06:07:14,eligible
2023|LCK|ESPORTSTMNT01_3328186,LCK,2023-03-19 06:51:53,eligible
2023|LCK|ESPORTSTMNT01_3328190,LCK,2023-03-19 08:36:23,eligible
2023|LCK|ESPORTSTMNT01_3328205,LCK,2023-03-19 09:26:35,eligible
2023|LCK|ESPORTSTMNT01_3330071,LCK,2023-03-22 08:04:32,eligible
2023|LCK|ESPORTSTMNT01_3331073,LCK,2023-03-22 08:56:49,eligible
2023|LCK|ESPORTSTMNT01_3331076,LCK,2023-03-22 09:48:07,eligible
2023|LCK|ESPORTSTMNT01_3332065,LCK,2023-03-22 10:36:42,eligible
2023|LCK|ESPORTSTMNT01_3332285,LCK,2023-03-23 08:05:12,eligible
2023|LCK|ESPORTSTMNT01_3331293,LCK,2023-03-23 08:57:27,eligible
2023|LCK|ESPORTSTMNT01_3332318,LCK,2023-03-23 09:50:54,eligible
2023|LCK|ESPORTSTMNT01_3331318,LCK,2023-03-23 10:44:42,eligible
2023|LCK|ESPORTSTMNT01_3332801,LCK,2023-03-25 06:08:58,eligible
2023|LCK|ESPORTSTMNT01_3331791,LCK,2023-03-25 07:04:21,eligible
2023|LCK|ESPORTSTMNT01_3331800,LCK,2023-03-25 08:04:16,eligible
2023|LCK|ESPORTSTMNT01_3330869,LCK,2023-03-25 08:56:47,eligible
2023|LCK|ESPORTSTMNT01_3331817,LCK,2023-03-25 09:56:48,eligible
2023|LCK|ESPORTSTMNT01_3334067,LCK,2023-03-26 06:10:28,eligible
2023|LCK|ESPORTSTMNT01_3333121,LCK,2023-03-26 07:03:01,eligible
2023|LCK|ESPORTSTMNT01_3335064,LCK,2023-03-26 08:08:38,eligible
2023|LCK|ESPORTSTMNT01_3334092,LCK,2023-03-26 08:59:05,eligible
2023|LCK|ESPORTSTMNT01_3336792,LCK,2023-04-01 06:08:55,eligible
2023|LCK|ESPORTSTMNT01_3338726,LCK,2023-04-01 07:09:18,eligible
2023|LCK|ESPORTSTMNT01_3336831,LCK,2023-04-01 08:12:08,eligible
2023|LCK|ESPORTSTMNT01_3336846,LCK,2023-04-01 09:19:36,eligible
2023|LCK|ESPORTSTMNT01_3337944,LCK,2023-04-02 06:11:56,eligible
2023|LCK|ESPORTSTMNT01_3339077,LCK,2023-04-02 07:16:20,eligible
2023|LCK|ESPORTSTMNT01_3337979,LCK,2023-04-02 08:10:44,eligible
2023|LCK|ESPORTSTMNT01_3339102,LCK,2023-04-02 09:15:29,eligible
2023|LCK|ESPORTSTMNT01_3340970,LCK,2023-04-08 06:11:59,eligible
2023|LCK|ESPORTSTMNT01_3340987,LCK,2023-04-08 07:08:46,eligible
2023|LCK|ESPORTSTMNT01_3341983,LCK,2023-04-08 08:04:44,eligible
2023|LCK|ESPORTSTMNT01_3341999,LCK,2023-04-08 09:03:49,eligible
2023|LCK|ESPORTSTMNT01_3344120,LCK,2023-04-09 06:25:52,eligible
2023|LCK|ESPORTSTMNT01_3344136,LCK,2023-04-09 07:28:38,eligible
2023|LCK|ESPORTSTMNT01_3344140,LCK,2023-04-09 08:31:30,eligible
2023|LCK|ESPORTSTMNT01_3344160,LCK,2023-04-09 09:26:59,eligible
2023|LCK|ESPORTSTMNT03_3167508,LCK,2023-06-07 08:11:03,eligible
2023|LCK|ESPORTSTMNT03_3165687,LCK,2023-06-07 09:09:21,eligible
2023|LCK|ESPORTSTMNT03_3166614,LCK,2023-06-07 10:02:16,eligible
2023|LCK|ESPORTSTMNT03_3166620,LCK,2023-06-07 11:39:10,eligible
2023|LCK|ESPORTSTMNT03_3167593,LCK,2023-06-07 12:32:29,eligible
2023|LCK|ESPORTSTMNT03_3167810,LCK,2023-06-08 08:13:34,eligible
2023|LCK|ESPORTSTMNT03_3165973,LCK,2023-06-08 09:19:42,eligible
2023|LCK|ESPORTSTMNT03_3165974,LCK,2023-06-08 11:00:48,eligible
2023|LCK|ESPORTSTMNT03_3166917,LCK,2023-06-08 11:55:19,eligible
2023|LCK|ESPORTSTMNT03_3166925,LCK,2023-06-08 12:57:27,eligible
2023|LCK|ESPORTSTMNT03_3169046,LCK,2023-06-09 08:08:33,eligible
2023|LCK|ESPORTSTMNT03_3170021,LCK,2023-06-09 08:55:34,eligible
2023|LCK|ESPORTSTMNT03_3168164,LCK,2023-06-09 10:24:02,eligible
